depth_tag;target;algo;params;ok;reason;n;k_used;cv_group;rmse;rmse_std;r2;r2_std
dados_010;peso_espigas;ridge;"{""alpha"": 0.0}";True;;108;3;parcela;214.5724136289275;45.741244202742585;0.8242571353181166;0.08848158115869986
dados_010;peso_espigas;ridge;"{""alpha"": 0.01}";True;;108;3;parcela;214.56587812469184;45.688808724531604;0.8243648895472866;0.08822987104783793
dados_010;peso_espigas;ridge;"{""alpha"": 0.1}";True;;108;3;parcela;214.55385156604825;45.20039575311942;0.8252432110654211;0.0860179915147671
dados_010;peso_espigas;ridge;"{""alpha"": 1.0}";True;;108;3;parcela;217.65147720741038;39.92460627930636;0.8274016787095108;0.06776028224557935
dados_010;peso_espigas;ridge;"{""alpha"": 10.0}";True;;108;3;parcela;284.4547706538464;79.40187369979196;0.7196303182575474;0.1069847023691164
dados_010;peso_espigas;ridge;"{""alpha"": 100.0}";True;;108;3;parcela;572.1653485189039;227.95819819458725;-0.0995082116979333;0.6380891341706345
dados_010;peso_espigas;rf;"{""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;436.4216287785078;89.78335294383265;0.32589011505178805;0.2079171924461123
dados_010;peso_espigas;rf;"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;429.53360062065514;79.80505903651122;0.34472450816707995;0.19458658641599366
dados_010;peso_espigas;rf;"{""max_depth"": null, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;434.2837968610974;74.00902968057159;0.33127292175100437;0.18848337090689024
dados_010;peso_espigas;rf;"{""max_depth"": 3, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;457.63051340961647;89.09664787541946;0.24264334548909036;0.25676597160234826
dados_010;peso_espigas;rf;"{""max_depth"": 3, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;454.61605832296726;86.49000166702136;0.25066503190591866;0.2552201950626594
dados_010;peso_espigas;rf;"{""max_depth"": 3, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;438.27146284353086;69.46709265966837;0.31163056501579317;0.20683244371604975
dados_010;peso_espigas;rf;"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;435.9081746296509;86.42294346829564;0.32590487371624116;0.20599970919418534
dados_010;peso_espigas;rf;"{""max_depth"": 5, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;431.67368842801534;83.0881059382032;0.3382839067820839;0.2000394276662007
dados_010;peso_espigas;rf;"{""max_depth"": 5, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;434.21779291080725;73.91960872399957;0.33149283889723363;0.18830425558771133
dados_010;peso_espigas;rf;"{""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;436.1064755542281;89.40975525876908;0.3268677549408509;0.2071010835503063
dados_010;peso_espigas;rf;"{""max_depth"": 8, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;429.54502723994113;79.80730263322387;0.34470338784765325;0.1945630007547765
dados_010;peso_espigas;rf;"{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;434.2837968610974;74.00902968057159;0.33127292175100437;0.18848337090689024
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;449.2647158596058;73.92639907104214;0.2972770396208391;0.16044295043393275
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;442.19653168541316;100.26576734507962;0.32522015577905816;0.19064255608294828
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;448.00950565229283;72.5002101363546;0.3000699364941818;0.16216637566483127
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;442.0856254573296;99.99358920631498;0.32577816309330726;0.18934179183492084
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;449.8068205074362;73.66988877442583;0.2951175806941519;0.16202359729343935
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;442.2314975406516;100.12128145360315;0.3253546184952746;0.18965145192888494
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;463.4406583423924;84.98170606572465;0.2587115914751606;0.1615031231806415
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;430.7230824806427;84.64574241005005;0.3568704990559833;0.1598467309284884
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;463.58216858097984;84.5990570455977;0.2585571879434903;0.1596982633268908
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;430.97148563430756;84.80667705857228;0.35630252588752453;0.15971990240365858
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;464.1431063186379;84.95054948083377;0.2568613132979262;0.16022228910339129
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;430.9891790503627;84.82074375494544;0.35625478739812405;0.15973846049600252
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;450.66287024432785;80.48845675235107;0.30300180450764014;0.1330907854336299
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;449.7711302036259;107.76866599698873;0.2959838579489886;0.2259614944296619
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;451.7596501685263;81.1148842006741;0.2998856455120899;0.1333999911970572
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;449.812523631558;107.8155040216064;0.295855880691785;0.22609109768949437
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;451.9941290131219;81.23423125079239;0.29916405982886296;0.1336687631320303
dados_010;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;449.8170247783045;107.82041637780968;0.29584135755460766;0.2261060662787546
dados_1020;dmp;ridge;"{""alpha"": 0.0}";True;;108;3;parcela;2.261069846319081;0.4824497496256118;-14.046372555972836;6.600722096623337
dados_1020;dmp;ridge;"{""alpha"": 0.01}";True;;108;3;parcela;2.2605289503702206;0.48180166299324106;-14.037829321010285;6.591095278040039
dados_1020;dmp;ridge;"{""alpha"": 0.1}";True;;108;3;parcela;2.2557414333389283;0.4760893192879649;-13.962420915219413;6.50645586807137
dados_1020;dmp;ridge;"{""alpha"": 1.0}";True;;108;3;parcela;2.2143544580328705;0.4285910796436388;-13.325756189590086;5.817096890604574
dados_1020;dmp;ridge;"{""alpha"": 10.0}";True;;108;3;parcela;2.0143896602154285;0.25009609680253414;-10.565598526159864;3.380034273735198
dados_1020;dmp;ridge;"{""alpha"": 100.0}";True;;108;3;parcela;1.6221740431511196;0.20418720478022934;-6.139493164094211;0.5224964891408546
dados_1020;dmp;rf;"{""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.4787994746609094;0.4795112765402019;-5.178237762147831;3.3330531301982464
dados_1020;dmp;rf;"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.4836732975361968;0.44719373957214537;-5.145047178243437;2.9917879290680602
dados_1020;dmp;rf;"{""max_depth"": null, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.5486754941785243;0.34202249010398117;-5.608352442976952;2.2886369483336804
dados_1020;dmp;rf;"{""max_depth"": 3, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.5149019397837156;0.39738967725011837;-5.364526835131841;2.6996720061414132
dados_1020;dmp;rf;"{""max_depth"": 3, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.512929625417237;0.385245485971315;-5.333609711526787;2.582008681395024
dados_1020;dmp;rf;"{""max_depth"": 3, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.5481682789736062;0.32987814933084;-5.600434005764572;2.1946033914993985
dados_1020;dmp;rf;"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.4866851563752383;0.4603185678677332;-5.210513411228685;3.182361236337427
dados_1020;dmp;rf;"{""max_depth"": 5, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.4915781870786065;0.43560136519053483;-5.195423802960062;2.915034792055096
dados_1020;dmp;rf;"{""max_depth"": 5, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.5490236486653028;0.34235535118849525;-5.612153772178975;2.294187086331035
dados_1020;dmp;rf;"{""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.4716052848930843;0.47029218910885023;-5.102932204960418;3.2284232544458287
dados_1020;dmp;rf;"{""max_depth"": 8, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.4845915250938038;0.44802531730964135;-5.154105357362577;3.0024619062400544
dados_1020;dmp;rf;"{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.5486754941785243;0.34202249010398117;-5.608352442976952;2.2886369483336804
dados_1020;dmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;1.5411029473781561;0.49726767486979584;-5.84137610858901;3.9818792990770833
dados_1020;dmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1.520374672639482;0.5857953069456353;-5.923548157767237;4.922542561537994
dados_1020;dmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.5270327040424725;0.5259847042209305;-5.798828618315954;4.264673850472781
dados_1020;dmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1.5177964533097785;0.5886582644736488;-5.907985060409309;4.93917601393703
dados_1020;dmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;1.5245429872562175;0.5216348860250488;-5.775904338255729;4.233113290287522
dados_1020;dmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1.5163714554378174;0.5896839234974923;-5.897444946799848;4.941579535484971
dados_1020;dmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;1.5036760385320405;0.5031731452875376;-5.545784043325065;3.9548925703108804
dados_1020;dmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1.5490210394784105;0.6025549731413478;-6.273575158206794;5.319514691599881
dados_1020;dmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.4997594884429495;0.5015097636093635;-5.519718151603603;3.952576202503835
dados_1020;dmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1.5465716789216721;0.6054764403181796;-6.261596009527204;5.343503685012235
dados_1020;dmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;1.4927048284886848;0.4980192948936774;-5.450040756119297;3.8893946935156003
dados_1020;dmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1.5468957100116922;0.606117934135648;-6.265237260525189;5.349481256937623
dados_1020;dmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;1.5278600030516751;0.5340557905580285;-5.844091746144685;4.394698043009287
dados_1020;dmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1.5378958199347206;0.5393368553808462;-6.008742830501821;4.62065522486376
dados_1020;dmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.5203881803680497;0.5356201723705684;-5.787672416100065;4.3949428657692415
dados_1020;dmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1.5379771849851995;0.5406250515431179;-6.0118705713992675;4.632754284587785
dados_1020;dmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;1.5201067952278589;0.5356741103433597;-5.782630636293921;4.3881114148969305
dados_1020;dmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1.5378863333186468;0.5405356457705931;-6.010858551526579;4.63153195893832
dados_1020;rmp;ridge;"{""alpha"": 0.0}";True;;108;3;parcela;1.3128048377358281;0.05224446556451174;-1.3858363081801226;1.203628834780988
dados_1020;rmp;ridge;"{""alpha"": 0.01}";True;;108;3;parcela;1.3124272924953875;0.05203288805963934;-1.3845324616082877;1.203147725590288
dados_1020;rmp;ridge;"{""alpha"": 0.1}";True;;108;3;parcela;1.3091048602879585;0.05020653557565713;-1.373059819459438;1.1988722283269964
dados_1020;rmp;ridge;"{""alpha"": 1.0}";True;;108;3;parcela;1.2818520495587002;0.03824740927488745;-1.2788497869610211;1.1604320057224697
dados_1020;rmp;ridge;"{""alpha"": 10.0}";True;;108;3;parcela;1.1850582582802047;0.04473154825451755;-0.9254096816023479;0.9279798273720812
dados_1020;rmp;ridge;"{""alpha"": 100.0}";True;;108;3;parcela;1.0605720287799025;0.09347456170127605;-0.4330954503785518;0.40999518393949735
dados_1020;rmp;rf;"{""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.211115173840058;0.14577133394638478;-0.9086669263920611;0.6718349928977284
dados_1020;rmp;rf;"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.2095669505202775;0.14397619160265784;-0.9019927908996049;0.6644564953915332
dados_1020;rmp;rf;"{""max_depth"": null, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.1856095341255717;0.10610540554135288;-0.8214043464316467;0.6140500285176251
dados_1020;rmp;rf;"{""max_depth"": 3, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.221272668532401;0.141664159779738;-0.9473595129444696;0.7014968433614746
dados_1020;rmp;rf;"{""max_depth"": 3, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.2148523127106001;0.14200340037484185;-0.9175031644845033;0.6663121853377005
dados_1020;rmp;rf;"{""max_depth"": 3, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.176912040721789;0.10865729982976917;-0.796659781344584;0.6114669651612394
dados_1020;rmp;rf;"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.2155198876172593;0.1409586762395694;-0.9218494442084652;0.6735158866739467
dados_1020;rmp;rf;"{""max_depth"": 5, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.2115085968874266;0.14092839594472378;-0.9071179603545468;0.6629764254922461
dados_1020;rmp;rf;"{""max_depth"": 5, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.1852456511207;0.10614706985089728;-0.8200221255695315;0.6128457651958459
dados_1020;rmp;rf;"{""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1.2103909242423319;0.14387622008867793;-0.9087026855551056;0.6775305961342415
dados_1020;rmp;rf;"{""max_depth"": 8, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.2097715709094097;0.14406498985477903;-0.9028842322005483;0.6654320308739713
dados_1020;rmp;rf;"{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1.1856113246179714;0.10610791164327966;-0.8214087493783709;0.6140487303047314
dados_1020;rmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;1.3395071658284243;0.09213378548599828;-1.5245970356335026;1.3610591063417472
dados_1020;rmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1.3037456712972515;0.07417433447820712;-1.3365889818232553;1.1383491336724727
dados_1020;rmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.3635183730287135;0.09636999505013026;-1.6288727343264862;1.4454590906858866
dados_1020;rmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1.3059250909152764;0.0757353325416836;-1.3481535030369383;1.152552658174886
dados_1020;rmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;1.369522644891452;0.09733828754567574;-1.6515355055643333;1.4566090225191364
dados_1020;rmp;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1.3067889301220073;0.07616317437671599;-1.3510795363842405;1.1535215727986154
dados_1020;rmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;1.3710153330248789;0.11242779024988125;-1.6711499343220997;1.4940887348456522
dados_1020;rmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1.3127523630216935;0.08020345529171231;-1.3706276397709365;1.1581088289055745
dados_1020;rmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.3819990578320247;0.11316473044048528;-1.7114580055500674;1.5108897779220876
dados_1020;rmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1.3137945576367944;0.08102289057977693;-1.3756951238610071;1.1635176016846638
dados_1020;rmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;1.3837969359532074;0.11606662532669704;-1.7230948380296136;1.5265885078581243
dados_1020;rmp;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1.3139100698191395;0.08114403492425219;-1.3761623101466613;1.163846861266516
dados_1020;rmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;1.3420527382644092;0.08446276153911197;-1.5430836991136;1.3923044000614486
dados_1020;rmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1.3141152420705613;0.07831955438170635;-1.3694808225402408;1.1436288503130552
dados_1020;rmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1.344740422158009;0.08711917570435085;-1.5587758166080705;1.4125727505742511
dados_1020;rmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1.314075350365175;0.07848723158163518;-1.3694651624470655;1.143902002906928
dados_1020;rmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;1.3446492944218615;0.08806047976858314;-1.5594778238426343;1.4150817252830028
dados_1020;rmp;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1.3140715029501893;0.07849927580441728;-1.369463093875537;1.1439272385721322
dados_1020;densidade;ridge;"{""alpha"": 0.0}";True;;108;3;parcela;0.48023861007567303;0.206017716883049;-1.9807517386749882;3.8916363997587013
dados_1020;densidade;ridge;"{""alpha"": 0.01}";True;;108;3;parcela;0.4801234423857335;0.20590668463997674;-1.9785765174247254;3.888723087172809
dados_1020;densidade;ridge;"{""alpha"": 0.1}";True;;108;3;parcela;0.47910267878514246;0.20490914725867415;-1.959543966117005;3.8632554922890767
dados_1020;densidade;ridge;"{""alpha"": 1.0}";True;;108;3;parcela;0.4702118824139076;0.19517044534548023;-1.8123788113288783;3.668068124006166
dados_1020;densidade;ridge;"{""alpha"": 10.0}";True;;108;3;parcela;0.43489635294188206;0.13966716990889658;-1.6262445837155066;3.4561904398170125
dados_1020;densidade;ridge;"{""alpha"": 100.0}";True;;108;3;parcela;0.60402948230422;0.2684930947355102;-1.994739692995969;3.653385436204583
dados_1020;densidade;rf;"{""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;0.3723981658624935;0.28716937903628864;0.2693252835697433;0.7297327608587141
dados_1020;densidade;rf;"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;0.45564811504529334;0.2835785136239163;0.21688903346337077;0.7139006511087328
dados_1020;densidade;rf;"{""max_depth"": null, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;0.7093820756640801;0.41992387755082544;-0.06984115272280318;0.6076437408343799
dados_1020;densidade;rf;"{""max_depth"": 3, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;0.3771666843587167;0.2811691046536653;0.11391183845378938;0.9467108256200129
dados_1020;densidade;rf;"{""max_depth"": 3, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;0.45920184165303485;0.2797895447831207;0.11600107934594635;0.8536423115578092
dados_1020;densidade;rf;"{""max_depth"": 3, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;0.7108458177011977;0.4181177075401003;-0.11424435851641683;0.6701630529919163
dados_1020;densidade;rf;"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;0.3749794836948637;0.285746238384108;0.20422182622340332;0.8189652917625292
dados_1020;densidade;rf;"{""max_depth"": 5, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;0.45688120097171825;0.2826279846093745;0.1852044913700465;0.7573764176735642
dados_1020;densidade;rf;"{""max_depth"": 5, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;0.709540736639291;0.41975358469563373;-0.07418026503460322;0.6137130120929023
dados_1020;densidade;rf;"{""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;0.37270581138566317;0.2872007587669666;0.2553300863138648;0.748874770928192
dados_1020;densidade;rf;"{""max_depth"": 8, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;0.45578979787465035;0.2835627086396028;0.2141211568024212;0.7176049849754063
dados_1020;densidade;rf;"{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;0.7093820756640801;0.41992387755082544;-0.06984115272280318;0.6076437408343799
dados_1020;densidade;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;0.2883530977339203;0.18693541604721317;0.301390490720336;0.8245676767460429
dados_1020;densidade;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;0.286097723028393;0.1814249907026266;0.21904347259428567;0.946114644317943
dados_1020;densidade;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;0.2906082826142206;0.18738013964307318;0.23657562913122154;0.9143843188621239
dados_1020;densidade;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;0.286507402419282;0.18059642294781156;0.19105173805722728;0.9859592438546376
dados_1020;densidade;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;0.29074912307434236;0.1870145061453149;0.23301098812898294;0.9195337249486574
dados_1020;densidade;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;0.28619865366208463;0.18044673647873546;0.19511002518204026;0.9805254767737696
dados_1020;densidade;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;0.33213687286210014;0.24209492361221405;0.1907389909415079;0.9097980483456235
dados_1020;densidade;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;0.3070772351773164;0.20218571351155068;0.061723420921204086;1.1401756403059327
dados_1020;densidade;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;0.3317659740961858;0.240316860436184;0.16391288888364178;0.9492136239990505
dados_1020;densidade;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;0.307031397178339;0.20231389920388043;0.0628808493509192;1.1384937891314992
dados_1020;densidade;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;0.331152258048321;0.24012468436683207;0.1745928335135479;0.9348170603444416
dados_1020;densidade;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;0.3069443150689686;0.20236834803408155;0.06500693880152997;1.1355178355274296
dados_1020;densidade;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;0.2628753175454706;0.1463871248787049;0.2785410344103267;0.8968990540650499
dados_1020;densidade;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;0.25641064490570076;0.13634537973700275;0.18191461534805517;1.043242049089389
dados_1020;densidade;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;0.26238089899150846;0.14626894697309714;0.28470133085442356;0.8885588093176804
dados_1020;densidade;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;0.2562148223344966;0.13633170166769812;0.18469777437539495;1.0394294187030715
dados_1020;densidade;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;0.2620373672871073;0.1464620312986345;0.29306590257529536;0.876836847970042
dados_1020;densidade;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;0.25621355418482744;0.13632971838053326;0.18471432748551622;1.0394076621446284
dados_1020;n_espigas_com;ridge;"{""alpha"": 0.0}";True;;108;3;parcela;1.234696733797496e-11;1.1536632975345364e-11;1.0;0.0
dados_1020;n_espigas_com;ridge;"{""alpha"": 0.01}";True;;108;3;parcela;1.8189526314258708;0.8531890752979392;0.9999991453346823;5.713429241663866e-07
